molecule_list_name,peptide_modified_sequence,genotype,timepoint,bio_rep,tech_rep,total_area
MOL_0044,PEP_00121,Genotype_B,1,2,2,9.637278661269136e-4
MOL_0044,PEP_00121,Genotype_B,1,3,1,2.851673647434192e-4
MOL_0044,PEP_00121,Genotype_B,1,3,2,NA
MOL_0044,PEP_00121,Genotype_B,1.5,1,1,8.331391391394743e-4
MOL_0044,PEP_00121,Genotype_B,1.5,1,2,2.3939517038990975e-4
MOL_0044,PEP_00121,Genotype_B,1.5,2,1,9.595910651055508e-4
MOL_0044,PEP_00121,Genotype_B,1.5,2,2,2.0038807855032596e-4
MOL_0044,PEP_00121,Genotype_B,1.5,3,1,NA
MOL_0044,PEP_00121,Genotype_B,1.5,3,2,NA
MOL_0044,PEP_00121,Genotype_B,2,1,1,7.992781205864906e-4
MOL_0044,PEP_00121,Genotype_B,2,1,2,5.04229056603682e-4
MOL_0044,PEP_00121,Genotype_B,2,2,1,2.2064721935876385e-4
MOL_0044,PEP_00121,Genotype_B,2,2,2,NA
MOL_0044,PEP_00121,Genotype_B,2,3,1,9.024383122969756e-4
MOL_0044,PEP_00121,Genotype_B,2,3,2,2.1600525958801955e-4
MOL_0044,PEP_00121,Genotype_B,4,1,1,4.868699439783647e-4
MOL_0044,PEP_00121,Genotype_B,4,1,2,1.1237711758711696e-4
MOL_0044,PEP_00121,Genotype_B,4,2,1,3.1591663408349287e-4
MOL_0044,PEP_00121,Genotype_B,4,2,2,2.69345886162775e-4
MOL_0044,PEP_00121,Genotype_B,4,3,1,4.568857625353338e-4
MOL_0044,PEP_00121,Genotype_B,4,3,2,NA
MOL_0044,PEP_00121,Genotype_B,6,1,1,2.559922365774412e-4
MOL_0044,PEP_00121,Genotype_B,6,1,2,NA
MOL_0044,PEP_00121,Genotype_B,6,2,1,0.00160859336802992
MOL_0044,PEP_00121,Genotype_B,6,2,2,0.00147406198849163
MOL_0044,PEP_00121,Genotype_B,6,3,1,1.6110318807630543e-4
MOL_0044,PEP_00121,Genotype_B,6,3,2,NA
MOL_0045,PEP_00122,Genotype_A,0,1,1,0.01069186612016817
MOL_0045,PEP_00122,Genotype_A,0,1,2,0.00805017318018512
MOL_0045,PEP_00122,Genotype_A,0,2,1,0.0073526863113816
MOL_0045,PEP_00122,Genotype_A,0,2,2,0.00591817784039911
MOL_0045,PEP_00122,Genotype_A,0,3,1,3.0140588550590475e-4
MOL_0045,PEP_00122,Genotype_A,0,3,2,NA
MOL_0045,PEP_00122,Genotype_A,1,1,1,0.00338407804271864
MOL_0045,PEP_00122,Genotype_A,1,1,2,0.00164362540950617
MOL_0045,PEP_00122,Genotype_A,1,2,1,0.00146075874894735
MOL_0045,PEP_00122,Genotype_A,1,2,2,NA
MOL_0045,PEP_00122,Genotype_A,1,3,1,0.00129788763493602
MOL_0045,PEP_00122,Genotype_A,1,3,2,5.956945963254901e-4
MOL_0045,PEP_00122,Genotype_A,1.5,1,1,0.00565695378325044
MOL_0045,PEP_00122,Genotype_A,1.5,1,2,0.00434667525212317
MOL_0045,PEP_00122,Genotype_A,1.5,2,1,0.00133633184800931
MOL_0045,PEP_00122,Genotype_A,1.5,2,2,7.515698890273028e-4
MOL_0045,PEP_00122,Genotype_A,1.5,3,1,0.00154685216881412
MOL_0045,PEP_00122,Genotype_A,1.5,3,2,7.462348273434719e-4
MOL_0045,PEP_00122,Genotype_A,2,1,1,0.00584654460278659
MOL_0045,PEP_00122,Genotype_A,2,1,2,0.00429771353061016
MOL_0045,PEP_00122,Genotype_A,2,2,1,0.00572181848444402
MOL_0045,PEP_00122,Genotype_A,2,2,2,0.00391467518016728
MOL_0045,PEP_00122,Genotype_A,2,3,1,0.00608196235274506
MOL_0045,PEP_00122,Genotype_A,2,3,2,0.00530339697373017
MOL_0045,PEP_00122,Genotype_A,4,1,1,7.970910856670239e-4
MOL_0045,PEP_00122,Genotype_A,4,1,2,9.081953177775747e-5
MOL_0045,PEP_00122,Genotype_A,4,2,1,6.486144162767414e-4
MOL_0045,PEP_00122,Genotype_A,4,2,2,NA
MOL_0045,PEP_00122,Genotype_A,4,3,1,3.122410989454439e-4
MOL_0045,PEP_00122,Genotype_A,4,3,2,1.83384394597756e-4
MOL_0045,PEP_00122,Genotype_A,6,1,1,0.00453384885588752
MOL_0045,PEP_00122,Genotype_A,6,1,2,0.00406336094428564
MOL_0045,PEP_00122,Genotype_A,6,2,1,2.538910524824787e-4
MOL_0045,PEP_00122,Genotype_A,6,2,2,NA
MOL_0045,PEP_00122,Genotype_A,6,3,1,0.00590753084829396
MOL_0045,PEP_00122,Genotype_A,6,3,2,0.00579490050473896
MOL_0045,PEP_00122,Genotype_B,0,1,1,0.00452645852728992
MOL_0045,PEP_00122,Genotype_B,0,1,2,0.00370891824625419
MOL_0045,PEP_00122,Genotype_B,0,2,1,0.00428373155985849
MOL_0045,PEP_00122,Genotype_B,0,2,2,0.0030628180408822
MOL_0045,PEP_00122,Genotype_B,0,3,1,0.0025716271608685
MOL_0045,PEP_00122,Genotype_B,0,3,2,0.00360457770764287
MOL_0045,PEP_00122,Genotype_B,1,1,1,0.0038233066130492
MOL_0045,PEP_00122,Genotype_B,1,1,2,0.00198954122124733
MOL_0045,PEP_00122,Genotype_B,1,2,1,0.0014860172982459
MOL_0045,PEP_00122,Genotype_B,1,2,2,8.982703057696118e-4
MOL_0045,PEP_00122,Genotype_B,1,3,1,3.034083578330615e-4
MOL_0045,PEP_00122,Genotype_B,1,3,2,NA
MOL_0045,PEP_00122,Genotype_B,1.5,1,1,0.00294417241564353
MOL_0045,PEP_00122,Genotype_B,1.5,1,2,0.00138265017741448
MOL_0045,PEP_00122,Genotype_B,1.5,2,1,3.319396014289866e-4
MOL_0045,PEP_00122,Genotype_B,1.5,2,2,NA
MOL_0045,PEP_00122,Genotype_B,1.5,3,1,5.5911390304093773e-5
MOL_0045,PEP_00122,Genotype_B,1.5,3,2,1.4366679269243128e-4
MOL_0045,PEP_00122,Genotype_B,2,1,1,0.0020479858204162
MOL_0045,PEP_00122,Genotype_B,2,1,2,0.00106916120329471
MOL_0045,PEP_00122,Genotype_B,2,2,1,1.441021865795881e-4
MOL_0045,PEP_00122,Genotype_B,2,2,2,NA
MOL_0045,PEP_00122,Genotype_B,2,3,1,9.550784509783846e-4
MOL_0045,PEP_00122,Genotype_B,2,3,2,5.982053574888809e-4
MOL_0045,PEP_00122,Genotype_B,4,1,1,6.741935336719209e-4
MOL_0045,PEP_00122,Genotype_B,4,1,2,3.0402883926238e-4
MOL_0045,PEP_00122,Genotype_B,4,2,1,1.6826542873211534e-4
MOL_0045,PEP_00122,Genotype_B,4,2,2,1.8811353773622657e-4
MOL_0045,PEP_00122,Genotype_B,4,3,1,2.9621632838751447e-4
MOL_0045,PEP_00122,Genotype_B,4,3,2,1.9583603278717365e-4
MOL_0045,PEP_00122,Genotype_B,6,1,1,1.3277730418154924e-4
MOL_0045,PEP_00122,Genotype_B,6,1,2,8.483752203140727e-4
MOL_0045,PEP_00122,Genotype_B,6,2,1,0.00476142445993896
MOL_0045,PEP_00122,Genotype_B,6,2,2,0.00388402930908614
MOL_0045,PEP_00122,Genotype_B,6,3,1,2.1937403745219258e-5
MOL_0045,PEP_00122,Genotype_B,6,3,2,NA
MOL_0045,PEP_00123,Genotype_A,0,1,1,0.01149219464635418
MOL_0045,PEP_00123,Genotype_A,0,1,2,0.00816888701468014
MOL_0045,PEP_00123,Genotype_A,0,2,1,0.00790540690039437
MOL_0045,PEP_00123,Genotype_A,0,2,2,0.00601771689437245
MOL_0045,PEP_00123,Genotype_A,0,3,1,2.9003352674365535e-4
MOL_0045,PEP_00123,Genotype_A,0,3,2,NA
MOL_0045,PEP_00123,Genotype_A,1,1,1,0.00342253642408477
MOL_0045,PEP_00123,Genotype_A,1,1,2,0.00190472776633632
MOL_0045,PEP_00123,Genotype_A,1,2,1,0.00146175834446087
MOL_0045,PEP_00123,Genotype_A,1,2,2,NA
MOL_0045,PEP_00123,Genotype_A,1,3,1,0.00120382928486004
MOL_0045,PEP_00123,Genotype_A,1,3,2,6.009978019883743e-4
MOL_0045,PEP_00123,Genotype_A,1.5,1,1,0.00609090156614876
MOL_0045,PEP_00123,Genotype_A,1.5,1,2,0.00470337777504724
MOL_0045,PEP_00123,Genotype_A,1.5,2,1,0.00118794774931702
MOL_0045,PEP_00123,Genotype_A,1.5,2,2,7.194474001547719e-4
MOL_0045,PEP_00123,Genotype_A,1.5,3,1,0.00144705561301457
MOL_0045,PEP_00123,Genotype_A,1.5,3,2,6.929434621029426e-4
MOL_0045,PEP_00123,Genotype_A,2,1,1,0.00629455101388059
MOL_0045,PEP_00123,Genotype_A,2,1,2,0.00490991310784774
MOL_0045,PEP_00123,Genotype_A,2,2,1,0.00608741625871015
MOL_0045,PEP_00123,Genotype_A,2,2,2,0.0041675635749983
MOL_0045,PEP_00123,Genotype_A,2,3,1,0.00659910633881025
MOL_0045,PEP_00123,Genotype_A,2,3,2,0.00559443539734634
MOL_0045,PEP_00123,Genotype_A,4,1,1,6.389365011015571e-4
MOL_0045,PEP_00123,Genotype_A,4,1,2,9.081953177775747e-5
MOL_0045,PEP_00123,Genotype_A,4,2,1,6.404386120117266e-4
MOL_0045,PEP_00123,Genotype_A,4,2,2,NA
MOL_0045,PEP_00123,Genotype_A,4,3,1,2.3473670714981284e-4
MOL_0045,PEP_00123,Genotype_A,4,3,2,1.83384394597756e-4
MOL_0045,PEP_00123,Genotype_A,6,1,1,0.00491278021257542
MOL_0045,PEP_00123,Genotype_A,6,1,2,0.00428133800658027
MOL_0045,PEP_00123,Genotype_A,6,2,1,2.4054558355056737e-4
MOL_0045,PEP_00123,Genotype_A,6,2,2,NA
MOL_0045,PEP_00123,Genotype_A,6,3,1,0.00655226001233319
MOL_0045,PEP_00123,Genotype_A,6,3,2,0.00620845610801766
MOL_0045,PEP_00123,Genotype_B,0,1,1,0.00507734417362933
MOL_0045,PEP_00123,Genotype_B,0,1,2,0.00447399412537402
MOL_0045,PEP_00123,Genotype_B,0,2,1,0.00429526840783584
MOL_0045,PEP_00123,Genotype_B,0,2,2,0.00328919175204773
MOL_0045,PEP_00123,Genotype_B,0,3,1,0.00235610869856333
MOL_0045,PEP_00123,Genotype_B,0,3,2,0.00310494281799936
MOL_0045,PEP_00123,Genotype_B,1,1,1,0.00391559781090765
MOL_0045,PEP_00123,Genotype_B,1,1,2,0.00209130490808014
MOL_0045,PEP_00123,Genotype_B,1,2,1,0.00134568793014337
MOL_0045,PEP_00123,Genotype_B,1,2,2,0.00105098748002554
MOL_0045,PEP_00123,Genotype_B,1,3,1,1.4897308752972663e-4
MOL_0045,PEP_00123,Genotype_B,1,3,2,NA
MOL_0045,PEP_00123,Genotype_B,1.5,1,1,0.00319961219063361
MOL_0045,PEP_00123,Genotype_B,1.5,1,2,0.0017272110850338
MOL_0045,PEP_00123,Genotype_B,1.5,2,1,1.930457283480321e-4
MOL_0045,PEP_00123,Genotype_B,1.5,2,2,9.197180790085264e-5
MOL_0045,PEP_00123,Genotype_B,1.5,3,1,8.61213715800187e-5
MOL_0045,PEP_00123,Genotype_B,1.5,3,2,1.4366679269243128e-4
MOL_0045,PEP_00123,Genotype_B,2,1,1,0.00220427453115871
MOL_0045,PEP_00123,Genotype_B,2,1,2,0.00186739332389787
MOL_0045,PEP_00123,Genotype_B,2,2,1,6.58352538618329e-5
MOL_0045,PEP_00123,Genotype_B,2,2,2,2.55116539916704e-4
MOL_0045,PEP_00123,Genotype_B,2,3,1,0.00103417501911739
MOL_0045,PEP_00123,Genotype_B,2,3,2,5.428971653115743e-4
MOL_0045,PEP_00123,Genotype_B,4,1,1,5.425825953766258e-4
MOL_0045,PEP_00123,Genotype_B,4,1,2,2.7783840310905897e-4
MOL_0045,PEP_00123,Genotype_B,4,2,1,5.050138988543707e-5
MOL_0045,PEP_00123,Genotype_B,4,2,2,1.8811353773622657e-4
MOL_0045,PEP_00123,Genotype_B,4,3,1,2.8831012018026256e-4
MOL_0045,PEP_00123,Genotype_B,4,3,2,1.9583603278717365e-4
MOL_0045,PEP_00123,Genotype_B,6,1,1,4.053473768486596e-5
MOL_0045,PEP_00123,Genotype_B,6,1,2,8.483752203140727e-4
MOL_0045,PEP_00123,Genotype_B,6,2,1,0.00518079419495759
MOL_0045,PEP_00123,Genotype_B,6,2,2,0.00393538585260964
MOL_0045,PEP_00123,Genotype_B,6,3,1,2.1937403745219258e-5
MOL_0045,PEP_00123,Genotype_B,6,3,2,NA
MOL_0046,PEP_00124,Genotype_A,0,1,1,1.9816783762412944e-4
MOL_0046,PEP_00124,Genotype_A,0,1,2,3.335431643147322e-4
MOL_0046,PEP_00124,Genotype_A,0,2,1,2.6348141574206147e-4
MOL_0046,PEP_00124,Genotype_A,0,2,2,3.0210086982641903e-4
MOL_0046,PEP_00124,Genotype_A,0,3,1,0.00152382674558811
MOL_0046,PEP_00124,Genotype_A,0,3,2,0.00133714141485493
MOL_0046,PEP_00124,Genotype_A,1,1,1,0.0047512615051445
MOL_0046,PEP_00124,Genotype_A,1,1,2,0.00483881367613517
MOL_0046,PEP_00124,Genotype_A,1,2,1,0.00562220330273661
MOL_0046,PEP_00124,Genotype_A,1,2,2,NA
MOL_0046,PEP_00124,Genotype_A,1,3,1,0.00641390915800689
MOL_0046,PEP_00124,Genotype_A,1,3,2,0.0067455900207561
MOL_0046,PEP_00124,Genotype_A,1.5,1,1,0.00487915012296655
MOL_0046,PEP_00124,Genotype_A,1.5,1,2,0.00499662671709729
MOL_0046,PEP_00124,Genotype_A,1.5,2,1,0.00663042869413755
MOL_0046,PEP_00124,Genotype_A,1.5,2,2,0.00640223127591484
MOL_0046,PEP_00124,Genotype_A,1.5,3,1,0.0058225864128187
MOL_0046,PEP_00124,Genotype_A,1.5,3,2,0.00598422522134828
MOL_0046,PEP_00124,Genotype_A,2,1,1,0.00249540549266692
MOL_0046,PEP_00124,Genotype_A,2,1,2,0.00241982951001439
MOL_0046,PEP_00124,Genotype_A,2,2,1,0.00350762046840334
MOL_0046,PEP_00124,Genotype_A,2,2,2,0.00360208933287773
MOL_0046,PEP_00124,Genotype_A,2,3,1,0.00177678424443326
MOL_0046,PEP_00124,Genotype_A,2,3,2,0.00238148544976414
MOL_0046,PEP_00124,Genotype_A,4,1,1,0.00606739480768593
MOL_0046,PEP_00124,Genotype_A,4,1,2,0.00453584378438596
MOL_0046,PEP_00124,Genotype_A,4,2,1,0.00774636411751972
MOL_0046,PEP_00124,Genotype_A,4,2,2,0.00627107629287652
MOL_0046,PEP_00124,Genotype_A,4,3,1,0.00982218423568234
MOL_0046,PEP_00124,Genotype_A,4,3,2,0.00883932929519345
MOL_0046,PEP_00124,Genotype_A,6,1,1,0.00257427732149169
MOL_0046,PEP_00124,Genotype_A,6,1,2,0.00154888343286236
MOL_0046,PEP_00124,Genotype_A,6,2,1,0.00769440352961884
MOL_0046,PEP_00124,Genotype_A,6,2,2,0.00612791054994734
MOL_0046,PEP_00124,Genotype_A,6,3,1,0.00275195586445862
MOL_0046,PEP_00124,Genotype_A,6,3,2,0.00218959794959731
MOL_0046,PEP_00124,Genotype_B,0,1,1,6.953129104060039e-5
MOL_0046,PEP_00124,Genotype_B,0,1,2,2.0338581091689696e-4
MOL_0046,PEP_00124,Genotype_B,0,2,1,9.196107334008252e-5
MOL_0046,PEP_00124,Genotype_B,0,2,2,5.080092828197167e-4
MOL_0046,PEP_00124,Genotype_B,0,3,1,NA
MOL_0046,PEP_00124,Genotype_B,0,3,2,NA
MOL_0046,PEP_00124,Genotype_B,1,1,1,0.00203845558436985
MOL_0046,PEP_00124,Genotype_B,1,1,2,0.00238063547224456
MOL_0046,PEP_00124,Genotype_B,1,2,1,0.00485510063203758
MOL_0046,PEP_00124,Genotype_B,1,2,2,0.00584590240709337
MOL_0046,PEP_00124,Genotype_B,1,3,1,0.00848490847982229
MOL_0046,PEP_00124,Genotype_B,1,3,2,0.00529887603739676
MOL_0046,PEP_00124,Genotype_B,1.5,1,1,0.00284418567222291
MOL_0046,PEP_00124,Genotype_B,1.5,1,2,0.00251228730169909
MOL_0046,PEP_00124,Genotype_B,1.5,2,1,0.0076902977939895
MOL_0046,PEP_00124,Genotype_B,1.5,2,2,0.0083772862437246
MOL_0046,PEP_00124,Genotype_B,1.5,3,1,0.00509614110027706
MOL_0046,PEP_00124,Genotype_B,1.5,3,2,0.00478520515980084
MOL_0046,PEP_00124,Genotype_B,2,1,1,0.00162285710920924
MOL_0046,PEP_00124,Genotype_B,2,1,2,0.00246127305646622
MOL_0046,PEP_00124,Genotype_B,2,2,1,0.00850804194858631
MOL_0046,PEP_00124,Genotype_B,2,2,2,0.01587186258353193
MOL_0046,PEP_00124,Genotype_B,2,3,1,0.00933249730956355
MOL_0046,PEP_00124,Genotype_B,2,3,2,0.0076614279676306
MOL_0046,PEP_00124,Genotype_B,4,1,1,0.0082562725305496
MOL_0046,PEP_00124,Genotype_B,4,1,2,0.00661471149985494
MOL_0046,PEP_00124,Genotype_B,4,2,1,0.01282274248981931
MOL_0046,PEP_00124,Genotype_B,4,2,2,0.01179707015264088
MOL_0046,PEP_00124,Genotype_B,4,3,1,0.01060108777002289
MOL_0046,PEP_00124,Genotype_B,4,3,2,0.00833259373251619
MOL_0046,PEP_00124,Genotype_B,6,1,1,0.00872818057861527
MOL_0046,PEP_00124,Genotype_B,6,1,2,0.00764073688298246
MOL_0046,PEP_00124,Genotype_B,6,2,1,0.00347734324234678
MOL_0046,PEP_00124,Genotype_B,6,2,2,0.0023841570947127
MOL_0046,PEP_00124,Genotype_B,6,3,1,0.00483729723341039
MOL_0046,PEP_00124,Genotype_B,6,3,2,0.00323357633672393
MOL_0047,PEP_00125,Genotype_A,0,1,1,2.9340518632573916e-5
MOL_0047,PEP_00125,Genotype_A,0,1,2,NA
MOL_0047,PEP_00125,Genotype_A,0,2,1,1.0115118290164768e-5
MOL_0047,PEP_00125,Genotype_A,0,2,2,NA
MOL_0047,PEP_00125,Genotype_A,0,3,1,2.08725989832106e-4
MOL_0047,PEP_00125,Genotype_A,0,3,2,NA
MOL_0047,PEP_00125,Genotype_A,1,1,1,3.146046176253819e-5
MOL_0047,PEP_00125,Genotype_A,1,1,2,NA
MOL_0047,PEP_00125,Genotype_A,1,2,1,3.6220327958808447e-4
MOL_0047,PEP_00125,Genotype_A,1,2,2,NA
MOL_0047,PEP_00125,Genotype_A,1,3,1,9.92442326949868e-5
MOL_0047,PEP_00125,Genotype_A,1,3,2,1.7944210519512394e-4
MOL_0047,PEP_00125,Genotype_A,1.5,1,1,NA
MOL_0047,PEP_00125,Genotype_A,1.5,1,2,2.6197019048967225e-4
MOL_0047,PEP_00125,Genotype_A,1.5,2,1,6.294661503347417e-4
MOL_0047,PEP_00125,Genotype_A,1.5,2,2,5.118870568811246e-4
MOL_0047,PEP_00125,Genotype_A,1.5,3,1,1.7729967255821798e-4
MOL_0047,PEP_00125,Genotype_A,1.5,3,2,2.4173084125742196e-4
MOL_0047,PEP_00125,Genotype_A,2,1,1,NA
MOL_0047,PEP_00125,Genotype_A,2,1,2,1.4642126014161096e-4
MOL_0047,PEP_00125,Genotype_A,2,2,1,3.0293826480459464e-4
MOL_0047,PEP_00125,Genotype_A,2,2,2,2.916989547933829e-4
MOL_0047,PEP_00125,Genotype_A,2,3,1,1.0165300051623337e-5
MOL_0047,PEP_00125,Genotype_A,2,3,2,1.7977091977578166e-4
MOL_0047,PEP_00125,Genotype_A,4,1,1,2.50095021099279e-4
MOL_0047,PEP_00125,Genotype_A,4,1,2,NA
MOL_0047,PEP_00125,Genotype_A,4,2,1,8.599576270537632e-4
MOL_0047,PEP_00125,Genotype_A,4,2,2,NA
MOL_0047,PEP_00125,Genotype_A,4,3,1,4.934652276708178e-4
MOL_0047,PEP_00125,Genotype_A,4,3,2,NA
MOL_0047,PEP_00125,Genotype_A,6,1,1,NA
MOL_0047,PEP_00125,Genotype_A,6,1,2,4.209544888844132e-4
MOL_0047,PEP_00125,Genotype_A,6,2,1,0.00143732515441323
MOL_0047,PEP_00125,Genotype_A,6,2,2,2.991923699618416e-4
MOL_0047,PEP_00125,Genotype_A,6,3,1,4.866345466424119e-5
MOL_0047,PEP_00125,Genotype_A,6,3,2,NA
MOL_0047,PEP_00125,Genotype_B,0,1,1,1.5182287680762506e-5
MOL_0047,PEP_00125,Genotype_B,0,1,2,NA
MOL_0047,PEP_00125,Genotype_B,0,2,1,NA
MOL_0047,PEP_00125,Genotype_B,0,2,2,NA
MOL_0047,PEP_00125,Genotype_B,0,3,1,NA
MOL_0047,PEP_00125,Genotype_B,0,3,2,NA
MOL_0047,PEP_00125,Genotype_B,1,1,1,NA
MOL_0047,PEP_00125,Genotype_B,1,1,2,NA
MOL_0047,PEP_00125,Genotype_B,1,2,1,5.776216250378691e-4
MOL_0047,PEP_00125,Genotype_B,1,2,2,NA
MOL_0047,PEP_00125,Genotype_B,1,3,1,0.00190486639957081
MOL_0047,PEP_00125,Genotype_B,1,3,2,NA
MOL_0047,PEP_00125,Genotype_B,1.5,1,1,1.444434966387775e-4
MOL_0047,PEP_00125,Genotype_B,1.5,1,2,NA
MOL_0047,PEP_00125,Genotype_B,1.5,2,1,3.6778214099517304e-4
MOL_0047,PEP_00125,Genotype_B,1.5,2,2,NA
MOL_0047,PEP_00125,Genotype_B,1.5,3,1,8.61213715800187e-5
MOL_0047,PEP_00125,Genotype_B,1.5,3,2,NA
MOL_0047,PEP_00125,Genotype_B,2,1,1,5.755478653194351e-5
MOL_0047,PEP_00125,Genotype_B,2,1,2,NA
MOL_0047,PEP_00125,Genotype_B,2,2,1,2.3757283770406784e-4
MOL_0047,PEP_00125,Genotype_B,2,2,2,NA
MOL_0047,PEP_00125,Genotype_B,2,3,1,0.00170078091558784
MOL_0047,PEP_00125,Genotype_B,2,3,2,NA
MOL_0047,PEP_00125,Genotype_B,4,1,1,0.00169317559174692
MOL_0047,PEP_00125,Genotype_B,4,1,2,NA
MOL_0047,PEP_00125,Genotype_B,4,2,1,5.337123307925703e-4
MOL_0047,PEP_00125,Genotype_B,4,2,2,NA
MOL_0047,PEP_00125,Genotype_B,4,3,1,0.00143143614073629
MOL_0047,PEP_00125,Genotype_B,4,3,2,NA
MOL_0047,PEP_00125,Genotype_B,6,1,1,7.414202294533926e-4
MOL_0047,PEP_00125,Genotype_B,6,1,2,NA
MOL_0047,PEP_00125,Genotype_B,6,2,1,5.971639740474974e-4
MOL_0047,PEP_00125,Genotype_B,6,2,2,NA
MOL_0047,PEP_00125,Genotype_B,6,3,1,1.5187980253201475e-4
MOL_0047,PEP_00125,Genotype_B,6,3,2,NA
MOL_0047,PEP_00126,Genotype_A,0,1,1,0.00101224298856951
MOL_0047,PEP_00126,Genotype_A,0,1,2,0.00208805437088375
MOL_0047,PEP_00126,Genotype_A,0,2,1,0.00219178982960895
MOL_0047,PEP_00126,Genotype_A,0,2,2,0.00167131930132884
MOL_0047,PEP_00126,Genotype_A,0,3,1,1.0318564751969996e-4
MOL_0047,PEP_00126,Genotype_A,0,3,2,4.538119042075966e-4
MOL_0047,PEP_00126,Genotype_A,1,1,1,0.00220888924905492
MOL_0047,PEP_00126,Genotype_A,1,1,2,0.00195686899935607
MOL_0047,PEP_00126,Genotype_A,1,2,1,9.584542665958125e-4
MOL_0047,PEP_00126,Genotype_A,1,2,2,NA
MOL_0047,PEP_00126,Genotype_A,1,3,1,0.00238674553133415
MOL_0047,PEP_00126,Genotype_A,1,3,2,0.00270631146606614
MOL_0047,PEP_00126,Genotype_A,1.5,1,1,0.00435593474561911
MOL_0047,PEP_00126,Genotype_A,1.5,1,2,0.00305153940783938
MOL_0047,PEP_00126,Genotype_A,1.5,2,1,0.0019443752409957
MOL_0047,PEP_00126,Genotype_A,1.5,2,2,0.00178496065084099
MOL_0047,PEP_00126,Genotype_A,1.5,3,1,0.00136150671598089
MOL_0047,PEP_00126,Genotype_A,1.5,3,2,0.00154044117976019
MOL_0047,PEP_00126,Genotype_A,2,1,1,0.00313528738813612
MOL_0047,PEP_00126,Genotype_A,2,1,2,0.00271062570442442
MOL_0047,PEP_00126,Genotype_A,2,2,1,0.0020372723189774
MOL_0047,PEP_00126,Genotype_A,2,2,2,0.00181629239468819
MOL_0047,PEP_00126,Genotype_A,2,3,1,0.00115161471318731
MOL_0047,PEP_00126,Genotype_A,2,3,2,0.00158669635919239
MOL_0047,PEP_00126,Genotype_A,4,1,1,0.00626586453216831
MOL_0047,PEP_00126,Genotype_A,4,1,2,0.00372949769533286
MOL_0047,PEP_00126,Genotype_A,4,2,1,0.00255081700618558
MOL_0047,PEP_00126,Genotype_A,4,2,2,8.444683507472085e-4
MOL_0047,PEP_00126,Genotype_A,4,3,1,0.00538310435253063
MOL_0047,PEP_00126,Genotype_A,4,3,2,0.00327537159720747
MOL_0047,PEP_00126,Genotype_A,6,1,1,8.69821702119118e-4
MOL_0047,PEP_00126,Genotype_A,6,1,2,0.00147726959364062
MOL_0047,PEP_00126,Genotype_A,6,2,1,0.00152032377648786
MOL_0047,PEP_00126,Genotype_A,6,2,2,4.94041686262279e-4
MOL_0047,PEP_00126,Genotype_A,6,3,1,0.00162880944111381
MOL_0047,PEP_00126,Genotype_A,6,3,2,0.00150569861714795
MOL_0047,PEP_00126,Genotype_B,0,1,1,6.131077472243258e-4
MOL_0047,PEP_00126,Genotype_B,0,1,2,8.328166350832168e-4
MOL_0047,PEP_00126,Genotype_B,0,2,1,0.00104619893256008
MOL_0047,PEP_00126,Genotype_B,0,2,2,0.0015859560267818
MOL_0047,PEP_00126,Genotype_B,0,3,1,0.00362761995173965
MOL_0047,PEP_00126,Genotype_B,0,3,2,0.00432069605549843
MOL_0047,PEP_00126,Genotype_B,1,1,1,7.231420348370554e-4
MOL_0047,PEP_00126,Genotype_B,1,1,2,0.0011088093356498
MOL_0047,PEP_00126,Genotype_B,1,2,1,0.00523506180555853
MOL_0047,PEP_00126,Genotype_B,1,2,2,0.00498026236534691
MOL_0047,PEP_00126,Genotype_B,1,3,1,0.00158593946990352
MOL_0047,PEP_00126,Genotype_B,1,3,2,5.821146651357288e-4
MOL_0047,PEP_00126,Genotype_B,1.5,1,1,0.00138835895858251
MOL_0047,PEP_00126,Genotype_B,1.5,1,2,0.00103174129345724
MOL_0047,PEP_00126,Genotype_B,1.5,2,1,0.00514311884872267
MOL_0047,PEP_00126,Genotype_B,1.5,2,2,0.00543750571767658
MOL_0047,PEP_00126,Genotype_B,1.5,3,1,6.671515207337775e-4
MOL_0047,PEP_00126,Genotype_B,1.5,3,2,0.00132289399857743
MOL_0047,PEP_00126,Genotype_B,2,1,1,8.602910134460059e-4
MOL_0047,PEP_00126,Genotype_B,2,1,2,9.82320948263752e-4
MOL_0047,PEP_00126,Genotype_B,2,2,1,0.00232181207068363
MOL_0047,PEP_00126,Genotype_B,2,2,2,0.00793008342518084
MOL_0047,PEP_00126,Genotype_B,2,3,1,0.00388152762505106
MOL_0047,PEP_00126,Genotype_B,2,3,2,0.00220892003855019
MOL_0047,PEP_00126,Genotype_B,4,1,1,0.00406108813130249
MOL_0047,PEP_00126,Genotype_B,4,1,2,0.00248982891664737
MOL_0047,PEP_00126,Genotype_B,4,2,1,0.00483027190405707
MOL_0047,PEP_00126,Genotype_B,4,2,2,0.00444344433395105
MOL_0047,PEP_00126,Genotype_B,4,3,1,0.00159041558614093
MOL_0047,PEP_00126,Genotype_B,4,3,2,4.4937540181382913e-4
MOL_0047,PEP_00126,Genotype_B,6,1,1,0.00212639929395035
MOL_0047,PEP_00126,Genotype_B,6,1,2,4.944263578510202e-4
MOL_0047,PEP_00126,Genotype_B,6,2,1,0.00126165903289479
MOL_0047,PEP_00126,Genotype_B,6,2,2,0.00149903776165235
