protein_name,genotype,bio_rep,tech_rep,timepoints,timepoints_values,new_annotation
PROT_0500,Genotype_A,3,0,0,236310.7943,PEP_01117
PROT_0500,Genotype_A,1,0,150,2986521.059,PEP_01117
PROT_0500,Genotype_A,2,0,150,2038007.487,PEP_01117
PROT_0500,Genotype_A,3,0,150,186474.5755,PEP_01117
PROT_0500,Genotype_A,1,0,300,2544170.966,PEP_01117
PROT_0500,Genotype_A,2,0,300,1692697.631,PEP_01117
PROT_0500,Genotype_A,3,0,300,49928.62013,PEP_01117
PROT_0500,Genotype_A,1,0,600,3145282.42,PEP_01117
PROT_0500,Genotype_A,2,0,600,1434130.625,PEP_01117
PROT_0500,Genotype_A,3,0,600,285423.7952,PEP_01117
PROT_0128,Genotype_A,1,0,0,1015710.328,PEP_01118
PROT_0128,Genotype_A,2,0,0,1119673.077,PEP_01118
PROT_0128,Genotype_A,3,0,0,2756332.882,PEP_01118
PROT_0128,Genotype_A,1,0,150,1461488.612,PEP_01118
PROT_0128,Genotype_A,2,0,150,56833.71945,PEP_01118
PROT_0128,Genotype_A,3,0,150,1939054.796,PEP_01118
PROT_0128,Genotype_A,1,0,300,1603450.65,PEP_01118
PROT_0128,Genotype_A,2,0,300,63088.01288,PEP_01118
PROT_0128,Genotype_A,3,0,300,2835997.734,PEP_01118
PROT_0128,Genotype_A,1,0,600,1517076.548,PEP_01118
PROT_0128,Genotype_A,2,0,600,208784.7306,PEP_01118
PROT_0128,Genotype_A,3,0,600,2309326.074,PEP_01118
PROT_0679,Genotype_A,1,0,0,110003.5226,PEP_01119
PROT_0679,Genotype_A,2,0,0,289962.0391,PEP_01119
PROT_0679,Genotype_A,3,0,0,18373.96436,PEP_01119
PROT_0679,Genotype_A,1,0,150,66224.53501,PEP_01119
PROT_0679,Genotype_A,2,0,150,1062341.098,PEP_01119
PROT_0679,Genotype_A,3,0,150,261647.7588,PEP_01119
PROT_0679,Genotype_A,1,0,300,779117.6227,PEP_01119
PROT_0679,Genotype_A,2,0,300,762110.701,PEP_01119
PROT_0679,Genotype_A,3,0,300,272905.9904,PEP_01119
PROT_0679,Genotype_A,1,0,600,1286118.228,PEP_01119
PROT_0679,Genotype_A,2,0,600,654536.5,PEP_01119
PROT_0679,Genotype_A,3,0,600,238708.3333,PEP_01119
PROT_0680,Genotype_A,1,0,0,277170.1638,PEP_01120
PROT_0680,Genotype_A,2,0,0,189500.7734,PEP_01120
PROT_0680,Genotype_A,3,0,0,78329.46898,PEP_01120
PROT_0680,Genotype_A,1,0,150,284493.8175,PEP_01120
PROT_0680,Genotype_A,2,0,150,1519096.603,PEP_01120
PROT_0680,Genotype_A,3,0,150,236631.8556,PEP_01120
PROT_0680,Genotype_A,1,0,300,1067505.499,PEP_01120
PROT_0680,Genotype_A,2,0,300,778622.7726,PEP_01120
PROT_0680,Genotype_A,3,0,300,145288.8464,PEP_01120
PROT_0680,Genotype_A,1,0,600,1155679.812,PEP_01120
PROT_0680,Genotype_A,2,0,600,891178.8125,PEP_01120
PROT_0680,Genotype_A,3,0,600,123566.6474,PEP_01120
PROT_0466,Genotype_A,1,0,0,1977886.285,PEP_01121
PROT_0466,Genotype_A,2,0,0,11464110.82,PEP_01121
PROT_0466,Genotype_A,3,0,0,10040670.41,PEP_01121
PROT_0466,Genotype_A,1,0,150,7483397.472,PEP_01121
PROT_0466,Genotype_A,2,0,150,16143761.92,PEP_01121
PROT_0466,Genotype_A,3,0,150,22013317.45,PEP_01121
PROT_0466,Genotype_A,1,0,300,11318153.22,PEP_01121
PROT_0466,Genotype_A,2,0,300,10715331.57,PEP_01121
PROT_0466,Genotype_A,3,0,300,3727451.16,PEP_01121
PROT_0466,Genotype_A,1,0,600,8187114.974,PEP_01121
PROT_0466,Genotype_A,2,0,600,11553700,PEP_01121
PROT_0466,Genotype_A,3,0,600,4663789.564,PEP_01121
PROT_0681,Genotype_A,1,0,0,6974231.187,PEP_01122
PROT_0681,Genotype_A,2,0,0,300670.3895,PEP_01122
PROT_0681,Genotype_A,3,0,0,54568.02771,PEP_01122
PROT_0681,Genotype_A,1,0,150,5376689.686,PEP_01122
PROT_0681,Genotype_A,2,0,150,6363.822354,PEP_01122
PROT_0681,Genotype_A,3,0,150,60058.54299,PEP_01122
PROT_0681,Genotype_A,1,0,300,7337217.34,PEP_01122
PROT_0681,Genotype_A,2,0,300,16901.91489,PEP_01122
PROT_0681,Genotype_A,3,0,300,177150.8118,PEP_01122
PROT_0681,Genotype_A,1,0,600,6157476.436,PEP_01122
PROT_0681,Genotype_A,2,0,600,212157.5418,PEP_01122
PROT_0681,Genotype_A,3,0,600,186910.8016,PEP_01122
PROT_0271,Genotype_A,1,0,0,2154778.31,PEP_01123
PROT_0271,Genotype_A,2,0,0,2012104.1931231201,PEP_01123
PROT_0271,Genotype_A,3,0,0,2209791.944,PEP_01123
PROT_0271,Genotype_A,1,0,150,2508285.587,PEP_01123
PROT_0271,Genotype_A,2,0,150,2361235.747,PEP_01123
PROT_0271,Genotype_A,3,0,150,1719759.921,PEP_01123
PROT_0271,Genotype_A,1,0,300,2646567.876,PEP_01123
PROT_0271,Genotype_A,2,0,300,2627740.719,PEP_01123
PROT_0271,Genotype_A,3,0,300,2093692.075,PEP_01123
PROT_0271,Genotype_A,1,0,600,2737584.093,PEP_01123
PROT_0271,Genotype_A,2,0,600,2441346,PEP_01123
PROT_0271,Genotype_A,3,0,600,2566148.686,PEP_01123
PROT_0682,Genotype_A,1,0,0,2588946.061,PEP_01124
PROT_0682,Genotype_A,2,0,0,267777.526,PEP_01124
PROT_0682,Genotype_A,3,0,0,271699.3488,PEP_01124
PROT_0682,Genotype_A,1,0,150,1051830.382,PEP_01124
PROT_0682,Genotype_A,2,0,150,348355.7154,PEP_01124
PROT_0682,Genotype_A,3,0,150,30104.49835,PEP_01124
PROT_0682,Genotype_A,1,0,300,1914807.515,PEP_01124
PROT_0682,Genotype_A,2,0,300,284193.2219,PEP_01124
PROT_0682,Genotype_A,3,0,300,204425.1373,PEP_01124
PROT_0682,Genotype_A,1,0,600,1435238.446,PEP_01124
PROT_0682,Genotype_A,2,0,600,171922.2502,PEP_01124
PROT_0682,Genotype_A,3,0,600,67765.63889,PEP_01124
PROT_0491,Genotype_A,1,0,0,52925.63121,PEP_01125
PROT_0491,Genotype_A,2,0,0,212097.81,PEP_01125
PROT_0491,Genotype_A,3,0,0,219975.9964,PEP_01125
PROT_0491,Genotype_A,1,0,150,36731.9375,PEP_01125
PROT_0491,Genotype_A,2,0,150,451980.2632,PEP_01125
PROT_0491,Genotype_A,3,0,150,170231.7101,PEP_01125
PROT_0491,Genotype_A,1,0,300,252793.1129,PEP_01125
PROT_0491,Genotype_A,2,0,300,515039.4033,PEP_01125
PROT_0491,Genotype_A,3,0,300,46793.95889,PEP_01125
PROT_0491,Genotype_A,1,0,600,185515.9605,PEP_01125
PROT_0491,Genotype_A,2,0,600,856251.6875,PEP_01125
PROT_0491,Genotype_A,3,0,600,263674.9185,PEP_01125
PROT_0578,Genotype_A,1,0,0,248437.6527,PEP_01126
PROT_0578,Genotype_A,2,0,0,191705.4522,PEP_01126
PROT_0578,Genotype_A,3,0,0,3317.205638,PEP_01126
PROT_0578,Genotype_A,1,0,150,61686.56788,PEP_01126
PROT_0578,Genotype_A,2,0,150,1000087.912,PEP_01126
PROT_0578,Genotype_A,3,0,150,145664.5053,PEP_01126
PROT_0578,Genotype_A,1,0,300,1656735.589,PEP_01126
PROT_0578,Genotype_A,2,0,300,974666.5233,PEP_01126
PROT_0578,Genotype_A,3,0,300,25092.05968,PEP_01126
PROT_0578,Genotype_A,1,0,600,2196793.788,PEP_01126
PROT_0578,Genotype_A,2,0,600,1082313.5,PEP_01126
PROT_0578,Genotype_A,3,0,600,141511.2165,PEP_01126
PROT_0336,Genotype_A,1,0,0,3803600.908,PEP_01127
PROT_0336,Genotype_A,2,0,0,59716.98191,PEP_01127
PROT_0336,Genotype_A,3,0,0,196739.3388,PEP_01127
PROT_0336,Genotype_A,1,0,150,692779.206,PEP_01127
PROT_0336,Genotype_A,2,0,150,331836.1124,PEP_01127
PROT_0336,Genotype_A,3,0,150,104161.3905,PEP_01127
PROT_0336,Genotype_A,1,0,300,255067.6902,PEP_01127
PROT_0336,Genotype_A,2,0,300,243613.4349,PEP_01127
PROT_0336,Genotype_A,3,0,300,72124.70078,PEP_01127
PROT_0336,Genotype_A,1,0,600,1462823.833,PEP_01127
PROT_0336,Genotype_A,2,0,600,155143.2283,PEP_01127
PROT_0336,Genotype_A,3,0,600,5889.232146,PEP_01127
PROT_0683,Genotype_A,1,0,0,24128.73711,PEP_01128
PROT_0683,Genotype_A,2,0,0,292523.1437,PEP_01128
PROT_0683,Genotype_A,3,0,0,29118.15418,PEP_01128
PROT_0683,Genotype_A,1,0,150,252130.3249,PEP_01128
PROT_0683,Genotype_A,2,0,150,211380.8426,PEP_01128
PROT_0683,Genotype_A,3,0,150,226954.5573,PEP_01128
PROT_0683,Genotype_A,1,0,300,244971.3666,PEP_01128
PROT_0683,Genotype_A,2,0,300,1120433.313,PEP_01128
PROT_0683,Genotype_A,3,0,300,99550.30914,PEP_01128
PROT_0683,Genotype_A,1,0,600,117437.2715,PEP_01128
PROT_0683,Genotype_A,2,0,600,1065751.125,PEP_01128
PROT_0683,Genotype_A,3,0,600,301477.2846,PEP_01128
PROT_0672,Genotype_A,1,0,0,1338590.137,PEP_01129
PROT_0672,Genotype_A,2,0,0,7363197.032,PEP_01129
PROT_0672,Genotype_A,3,0,0,7904491.443,PEP_01129
PROT_0672,Genotype_A,1,0,150,2530328.023,PEP_01129
PROT_0672,Genotype_A,2,0,150,6673779.559,PEP_01129
PROT_0672,Genotype_A,3,0,150,8928342.281,PEP_01129
PROT_0672,Genotype_A,1,0,300,2330752.22,PEP_01129
PROT_0672,Genotype_A,2,0,300,4146699.193,PEP_01129
PROT_0672,Genotype_A,3,0,300,10627891.24,PEP_01129
PROT_0672,Genotype_A,1,0,600,2418430.686,PEP_01129
PROT_0672,Genotype_A,2,0,600,4569368,PEP_01129
PROT_0672,Genotype_A,3,0,600,9972630.997,PEP_01129
PROT_0684,Genotype_A,1,0,0,181171.4236,PEP_01130
PROT_0684,Genotype_A,2,0,0,1478032.044,PEP_01130
PROT_0684,Genotype_A,3,0,0,1155952.035,PEP_01130
PROT_0684,Genotype_A,1,0,150,257530.0818,PEP_01130
PROT_0684,Genotype_A,2,0,150,836231.4442,PEP_01130
PROT_0684,Genotype_A,3,0,150,579514.1979,PEP_01130
PROT_0684,Genotype_A,1,0,300,228531.6337,PEP_01130
PROT_0684,Genotype_A,2,0,300,219077.8909,PEP_01130
PROT_0684,Genotype_A,3,0,300,212879.8504,PEP_01130
PROT_0684,Genotype_A,1,0,600,108940.5957,PEP_01130
PROT_0684,Genotype_A,2,0,600,21222.9239,PEP_01130
PROT_0684,Genotype_A,3,0,600,192624.1973,PEP_01130
PROT_0685,Genotype_A,1,0,0,44850.76719,PEP_01131
PROT_0685,Genotype_A,2,0,0,303699.4724,PEP_01131
PROT_0685,Genotype_A,3,0,0,221506.138,PEP_01131
PROT_0685,Genotype_A,1,0,150,287245.2086,PEP_01131
PROT_0685,Genotype_A,2,0,150,465311.8615,PEP_01131
PROT_0685,Genotype_A,3,0,150,1122670.502,PEP_01131
PROT_0685,Genotype_A,1,0,300,2388643.987,PEP_01131
PROT_0685,Genotype_A,2,0,300,835893.2378,PEP_01131
PROT_0685,Genotype_A,3,0,300,1963550.95,PEP_01131
PROT_0685,Genotype_A,1,0,600,2361393.055,PEP_01131
PROT_0685,Genotype_A,2,0,600,1149205.563,PEP_01131
PROT_0685,Genotype_A,3,0,600,3091791.005,PEP_01131
PROT_0508,Genotype_A,1,0,0,1814589.735,PEP_01132
PROT_0508,Genotype_A,2,0,0,1388808.034,PEP_01132
PROT_0508,Genotype_A,3,0,0,1042004.505,PEP_01132
PROT_0508,Genotype_A,1,0,150,1729648.815,PEP_01132
PROT_0508,Genotype_A,2,0,150,1436735.737,PEP_01132
PROT_0508,Genotype_A,3,0,150,686543.0441,PEP_01132
PROT_0508,Genotype_A,1,0,300,1801994.859,PEP_01132
PROT_0508,Genotype_A,2,0,300,1140830.492,PEP_01132
PROT_0508,Genotype_A,3,0,300,808296.433,PEP_01132
PROT_0508,Genotype_A,1,0,600,1840794.426,PEP_01132
PROT_0508,Genotype_A,2,0,600,856616.5625,PEP_01132
PROT_0508,Genotype_A,3,0,600,1500846.076,PEP_01132
PROT_0334,Genotype_A,1,0,0,7904652.946,PEP_01133
PROT_0334,Genotype_A,2,0,0,13578759.1,PEP_01133
PROT_0334,Genotype_A,3,0,0,38982015.72,PEP_01133
PROT_0334,Genotype_A,1,0,150,8652972.353,PEP_01133
PROT_0334,Genotype_A,2,0,150,12845888.07,PEP_01133
PROT_0334,Genotype_A,3,0,150,29533786.13,PEP_01133
PROT_0334,Genotype_A,1,0,300,9916239.097,PEP_01133
PROT_0334,Genotype_A,2,0,300,10573645.87,PEP_01133
PROT_0334,Genotype_A,3,0,300,22392655.97,PEP_01133
PROT_0334,Genotype_A,1,0,600,9489701.618,PEP_01133
PROT_0334,Genotype_A,2,0,600,9759749.5,PEP_01133
PROT_0334,Genotype_A,3,0,600,29766882.93,PEP_01133
PROT_0305,Genotype_A,1,0,0,7400481.875,PEP_01134
PROT_0305,Genotype_A,2,0,0,3333320.331,PEP_01134
PROT_0305,Genotype_A,3,0,0,13987755.04,PEP_01134
PROT_0305,Genotype_A,1,0,150,6266973.085,PEP_01134
PROT_0305,Genotype_A,2,0,150,5918714.183,PEP_01134
PROT_0305,Genotype_A,3,0,150,13679581.46,PEP_01134
PROT_0305,Genotype_A,1,0,300,8732483.744,PEP_01134
PROT_0305,Genotype_A,2,0,300,7837349.739,PEP_01134
PROT_0305,Genotype_A,3,0,300,26727543.7,PEP_01134
PROT_0305,Genotype_A,1,0,600,13460392.13,PEP_01134
PROT_0305,Genotype_A,2,0,600,10675966,PEP_01134
PROT_0305,Genotype_A,3,0,600,46985722.52,PEP_01134
PROT_0612,Genotype_A,1,0,0,4333443.833,PEP_01135
PROT_0612,Genotype_A,2,0,0,1986510.709,PEP_01135
PROT_0612,Genotype_A,3,0,0,2742526.782,PEP_01135
PROT_0612,Genotype_A,1,0,150,3622192.703,PEP_01135
PROT_0612,Genotype_A,2,0,150,1771860.978,PEP_01135
PROT_0612,Genotype_A,3,0,150,1506327.069,PEP_01135
PROT_0612,Genotype_A,1,0,300,3608543.824,PEP_01135
PROT_0612,Genotype_A,2,0,300,1471501.084,PEP_01135
PROT_0612,Genotype_A,3,0,300,1255459.48,PEP_01135
PROT_0612,Genotype_A,1,0,600,2932950.143,PEP_01135
PROT_0612,Genotype_A,2,0,600,1480748.5,PEP_01135
PROT_0612,Genotype_A,3,0,600,1624028.088,PEP_01135
PROT_0686,Genotype_A,1,0,0,2152941.938,PEP_01136
PROT_0686,Genotype_A,2,0,0,1719831.982,PEP_01136
PROT_0686,Genotype_A,3,0,0,1979238.859,PEP_01136
PROT_0686,Genotype_A,1,0,150,1961743.1,PEP_01136
PROT_0686,Genotype_A,2,0,150,2342196.539,PEP_01136
PROT_0686,Genotype_A,3,0,150,1384493.938,PEP_01136
PROT_0686,Genotype_A,1,0,300,2260776.122,PEP_01136
PROT_0686,Genotype_A,2,0,300,1561581.334,PEP_01136
PROT_0686,Genotype_A,3,0,300,1877426.276,PEP_01136
PROT_0686,Genotype_A,1,0,600,1841502.495,PEP_01136
PROT_0686,Genotype_A,2,0,600,1037666.938,PEP_01136
PROT_0686,Genotype_A,3,0,600,2634052.928,PEP_01136
PROT_0687,Genotype_A,1,0,0,1447095.122,PEP_01137
PROT_0687,Genotype_A,2,0,0,1474713.254,PEP_01137
PROT_0687,Genotype_A,3,0,0,2420899.848,PEP_01137
PROT_0687,Genotype_A,1,0,150,777598.1477,PEP_01137
PROT_0687,Genotype_A,2,0,150,940147.0453,PEP_01137
PROT_0687,Genotype_A,3,0,150,94868.14036,PEP_01137
PROT_0687,Genotype_A,1,0,300,92339.91764,PEP_01137
PROT_0687,Genotype_A,2,0,300,391491.2796,PEP_01137
PROT_0687,Genotype_A,3,0,300,267896.0208,PEP_01137
PROT_0687,Genotype_A,1,0,600,108072.1469,PEP_01137
PROT_0687,Genotype_A,2,0,600,229077,PEP_01137
PROT_0687,Genotype_A,3,0,600,63301.11239,PEP_01137
PROT_0688,Genotype_A,1,0,0,7244655.264,PEP_01138
PROT_0688,Genotype_A,2,0,0,3778468.507,PEP_01138
PROT_0688,Genotype_A,3,0,0,6801082.219,PEP_01138
PROT_0688,Genotype_A,1,0,150,7731464.328,PEP_01138
PROT_0688,Genotype_A,2,0,150,3023657.257,PEP_01138
PROT_0688,Genotype_A,3,0,150,4983871.502,PEP_01138
PROT_0688,Genotype_A,1,0,300,7947401.214,PEP_01138
PROT_0688,Genotype_A,2,0,300,2073091.814,PEP_01138
PROT_0688,Genotype_A,3,0,300,4600311.199,PEP_01138
PROT_0688,Genotype_A,1,0,600,6692173.182,PEP_01138
PROT_0688,Genotype_A,2,0,600,1799154.594,PEP_01138
PROT_0688,Genotype_A,3,0,600,6347884.246,PEP_01138
PROT_0688,Genotype_A,1,0,0,5873516.453,PEP_01139
PROT_0688,Genotype_A,2,0,0,2055644.507,PEP_01139
PROT_0688,Genotype_A,3,0,0,294547.2524,PEP_01139
PROT_0688,Genotype_A,1,0,150,3616794.829,PEP_01139
PROT_0688,Genotype_A,2,0,150,1208019.423,PEP_01139
PROT_0688,Genotype_A,3,0,150,137454.2629,PEP_01139
PROT_0688,Genotype_A,1,0,300,4011317.393,PEP_01139
PROT_0688,Genotype_A,2,0,300,1029205.773,PEP_01139
PROT_0688,Genotype_A,3,0,300,108915.7463,PEP_01139
PROT_0688,Genotype_A,1,0,600,3468983.052,PEP_01139
PROT_0688,Genotype_A,2,0,600,878285.5781,PEP_01139
PROT_0688,Genotype_A,3,0,600,292508.8713,PEP_01139
PROT_0689,Genotype_A,1,0,0,268606.5236,PEP_01140
PROT_0689,Genotype_A,2,0,0,534676.1514,PEP_01140
PROT_0689,Genotype_A,3,0,0,3132509.615,PEP_01140
PROT_0689,Genotype_A,1,0,150,732025.8521,PEP_01140
PROT_0689,Genotype_A,2,0,150,930041.0901,PEP_01140
PROT_0689,Genotype_A,3,0,150,3038091.984,PEP_01140
PROT_0689,Genotype_A,1,0,300,1039875.133,PEP_01140
PROT_0689,Genotype_A,2,0,300,365285.8343,PEP_01140
PROT_0689,Genotype_A,3,0,300,2957520.304,PEP_01140
PROT_0689,Genotype_A,1,0,600,1679625.506,PEP_01140
PROT_0689,Genotype_A,2,0,600,895919.9688,PEP_01140
PROT_0689,Genotype_A,3,0,600,3034091.886,PEP_01140
PROT_0688,Genotype_A,1,0,0,7479974.136,PEP_01141
PROT_0688,Genotype_A,2,0,0,2346868.42,PEP_01141
PROT_0688,Genotype_A,3,0,0,4508891.827,PEP_01141
PROT_0688,Genotype_A,1,0,150,6623659.053,PEP_01141
PROT_0688,Genotype_A,2,0,150,2477502.886,PEP_01141
PROT_0688,Genotype_A,3,0,150,3044946.907,PEP_01141
PROT_0688,Genotype_A,1,0,300,7307892.409,PEP_01141
PROT_0688,Genotype_A,2,0,300,1512550.462,PEP_01141
PROT_0688,Genotype_A,3,0,300,3504696.077,PEP_01141
PROT_0688,Genotype_A,1,0,600,7060041.548,PEP_01141
PROT_0688,Genotype_A,2,0,600,1456832.125,PEP_01141
PROT_0688,Genotype_A,3,0,600,4316186.317,PEP_01141
PROT_0690,Genotype_A,1,0,0,2991570.34,PEP_01142
PROT_0690,Genotype_A,2,0,0,1881634.224,PEP_01142
PROT_0690,Genotype_A,3,0,0,7949242.483,PEP_01142
PROT_0690,Genotype_A,1,0,150,3223231.026,PEP_01142
PROT_0690,Genotype_A,2,0,150,3091665.732,PEP_01142
PROT_0690,Genotype_A,3,0,150,5298502.507,PEP_01142
PROT_0690,Genotype_A,1,0,300,3474315.658,PEP_01142
PROT_0690,Genotype_A,2,0,300,1269667.351,PEP_01142
PROT_0690,Genotype_A,3,0,300,7011805.234,PEP_01142
PROT_0690,Genotype_A,1,0,600,2623051.229,PEP_01142
PROT_0690,Genotype_A,2,0,600,1976707.375,PEP_01142
PROT_0690,Genotype_A,3,0,600,7788336.846,PEP_01142
PROT_0045,Genotype_A,1,0,0,127097.1996,PEP_01143
PROT_0045,Genotype_A,2,0,0,177190.9961,PEP_01143
PROT_0045,Genotype_A,3,0,0,25657.22694,PEP_01143
PROT_0045,Genotype_A,1,0,150,41025.88905,PEP_01143
PROT_0045,Genotype_A,2,0,150,780914.1602,PEP_01143
PROT_0045,Genotype_A,3,0,150,613846.4763,PEP_01143
PROT_0045,Genotype_A,1,0,300,150498.4171,PEP_01143
PROT_0045,Genotype_A,2,0,300,1472481.55,PEP_01143
PROT_0045,Genotype_A,3,0,300,1048175.637,PEP_01143
PROT_0045,Genotype_A,1,0,600,94032.46344,PEP_01143
PROT_0045,Genotype_A,2,0,600,618759.875,PEP_01143
PROT_0045,Genotype_A,3,0,600,270200.9228,PEP_01143
PROT_0423,Genotype_A,1,0,0,3201423.457,PEP_01144
PROT_0423,Genotype_A,2,0,0,3219673.084,PEP_01144
PROT_0423,Genotype_A,3,0,0,4972655.595,PEP_01144
PROT_0423,Genotype_A,1,0,150,4883627.935,PEP_01144
PROT_0423,Genotype_A,2,0,150,6636338.179,PEP_01144
PROT_0423,Genotype_A,3,0,150,11635967.85,PEP_01144
PROT_0423,Genotype_A,1,0,300,4355911.662,PEP_01144
PROT_0423,Genotype_A,2,0,300,5308881.682,PEP_01144
PROT_0423,Genotype_A,3,0,300,180106.8897,PEP_01144
PROT_0423,Genotype_A,1,0,600,6077095.399,PEP_01144
PROT_0423,Genotype_A,2,0,600,7312135,PEP_01144
PROT_0423,Genotype_A,3,0,600,304391.5361,PEP_01144
PROT_0691,Genotype_A,1,0,0,8795572.19,PEP_01145
PROT_0691,Genotype_A,2,0,0,3254700.783,PEP_01145
PROT_0691,Genotype_A,3,0,0,4621090.223,PEP_01145
PROT_0691,Genotype_A,1,0,150,4711136.917,PEP_01145
PROT_0691,Genotype_A,2,0,150,5136750.409,PEP_01145
PROT_0691,Genotype_A,3,0,150,3595343.192,PEP_01145
PROT_0691,Genotype_A,1,0,300,5938519.629,PEP_01145
PROT_0691,Genotype_A,2,0,300,1962696.567,PEP_01145
PROT_0691,Genotype_A,3,0,300,2506369.001,PEP_01145
PROT_0691,Genotype_A,1,0,600,6875630.822,PEP_01145
PROT_0691,Genotype_A,2,0,600,3106070,PEP_01145
PROT_0691,Genotype_A,3,0,600,2244535.773,PEP_01145
PROT_0682,Genotype_A,1,0,0,1222359.422,PEP_01146
PROT_0682,Genotype_A,2,0,0,100456.7642,PEP_01146
PROT_0682,Genotype_A,3,0,0,43110.249,PEP_01146
PROT_0682,Genotype_A,1,0,150,146442.1832,PEP_01146
PROT_0682,Genotype_A,2,0,150,97173.43094,PEP_01146
PROT_0682,Genotype_A,3,0,150,168742.2258,PEP_01146
PROT_0682,Genotype_A,1,0,300,4417.411154,PEP_01146
PROT_0682,Genotype_A,2,0,300,301020.5974,PEP_01146
PROT_0682,Genotype_A,3,0,300,140337.3017,PEP_01146
PROT_0682,Genotype_A,1,0,600,174822.4807,PEP_01146
PROT_0682,Genotype_A,2,0,600,113055.1506,PEP_01146
PROT_0682,Genotype_A,3,0,600,44398.64802,PEP_01146
PROT_0044,Genotype_A,1,0,0,151357.3322,PEP_01147
PROT_0044,Genotype_A,2,0,0,126586.699,PEP_01147
PROT_0044,Genotype_A,3,0,0,743067.7926,PEP_01147
PROT_0044,Genotype_A,1,0,150,209536.631,PEP_01147
PROT_0044,Genotype_A,2,0,150,193982.4243,PEP_01147
PROT_0044,Genotype_A,3,0,150,889911.6572,PEP_01147
PROT_0044,Genotype_A,1,0,300,274186.0248,PEP_01147
PROT_0044,Genotype_A,2,0,300,69007.81858,PEP_01147
PROT_0044,Genotype_A,3,0,300,13072.70824,PEP_01147
PROT_0044,Genotype_A,1,0,600,301491.4264,PEP_01147
PROT_0044,Genotype_A,2,0,600,269764.6887,PEP_01147
PROT_0044,Genotype_A,3,0,600,147598.3593,PEP_01147
PROT_0692,Genotype_A,1,0,0,60376024.97,PEP_01148
PROT_0692,Genotype_A,2,0,0,20549867.17,PEP_01148
PROT_0692,Genotype_A,3,0,0,15538927.16,PEP_01148
PROT_0692,Genotype_A,1,0,150,64748230.15,PEP_01148
PROT_0692,Genotype_A,2,0,150,32857677.49,PEP_01148
PROT_0692,Genotype_A,3,0,150,16101982.82,PEP_01148
PROT_0692,Genotype_A,1,0,300,90142941.44,PEP_01148
PROT_0692,Genotype_A,2,0,300,34302406.56,PEP_01148
PROT_0692,Genotype_A,3,0,300,14591362.33,PEP_01148
PROT_0692,Genotype_A,1,0,600,82469869.8,PEP_01148
PROT_0692,Genotype_A,2,0,600,30445518.13,PEP_01148
PROT_0692,Genotype_A,3,0,600,32654992.64,PEP_01148
PROT_0693,Genotype_A,1,0,0,21505039.98,PEP_01149
PROT_0693,Genotype_A,2,0,0,5229325.444,PEP_01149
PROT_0693,Genotype_A,3,0,0,229669.2617,PEP_01149
PROT_0693,Genotype_A,1,0,150,28464916.87,PEP_01149
PROT_0693,Genotype_A,2,0,150,3029675.016,PEP_01149
PROT_0693,Genotype_A,3,0,150,514306.5368,PEP_01149
PROT_0693,Genotype_A,1,0,300,22990646.6,PEP_01149
PROT_0693,Genotype_A,2,0,300,1978323.051,PEP_01149
PROT_0693,Genotype_A,3,0,300,1339745.296,PEP_01149
PROT_0693,Genotype_A,1,0,600,23071140.69,PEP_01149
PROT_0693,Genotype_A,2,0,600,1929922.469,PEP_01149
PROT_0693,Genotype_A,3,0,600,2179925.517,PEP_01149
PROT_0657,Genotype_A,1,0,0,26846842.93,PEP_01150
PROT_0657,Genotype_A,2,0,0,190499.726,PEP_01150
PROT_0657,Genotype_A,3,0,0,300114.2058,PEP_01150
PROT_0657,Genotype_A,1,0,150,13920676.18,PEP_01150
PROT_0657,Genotype_A,2,0,150,199112.6195,PEP_01150
PROT_0657,Genotype_A,3,0,150,11373383.69,PEP_01150
PROT_0657,Genotype_A,1,0,300,13715259.6,PEP_01150
PROT_0657,Genotype_A,2,0,300,162431.9894,PEP_01150
PROT_0657,Genotype_A,3,0,300,104806.7804,PEP_01150
PROT_0657,Genotype_A,1,0,600,16240941.47,PEP_01150
PROT_0657,Genotype_A,2,0,600,16521.98277,PEP_01150
PROT_0657,Genotype_A,3,0,600,75147.08338,PEP_01150
PROT_0456,Genotype_A,1,0,0,58976.27447,PEP_01151
PROT_0456,Genotype_A,2,0,0,18776.65005,PEP_01151
PROT_0456,Genotype_A,3,0,0,117240.1714,PEP_01151
PROT_0456,Genotype_A,1,0,150,186328.0326,PEP_01151
PROT_0456,Genotype_A,2,0,150,1995094.895,PEP_01151
PROT_0456,Genotype_A,3,0,150,255585.7934,PEP_01151
PROT_0456,Genotype_A,1,0,300,10679.21744,PEP_01151
PROT_0456,Genotype_A,2,0,300,2201418.41,PEP_01151
PROT_0456,Genotype_A,3,0,300,39007.53252,PEP_01151
PROT_0456,Genotype_A,1,0,600,117701.8007,PEP_01151
PROT_0456,Genotype_A,2,0,600,1920190.375,PEP_01151
PROT_0456,Genotype_A,3,0,600,157272.7073,PEP_01151
PROT_0694,Genotype_A,1,0,0,6683483.616,PEP_01152
PROT_0694,Genotype_A,2,0,0,95434.39791,PEP_01152
PROT_0694,Genotype_A,3,0,0,51954.0103,PEP_01152
PROT_0694,Genotype_A,1,0,150,1648297.772,PEP_01152
PROT_0694,Genotype_A,2,0,150,157643.8571,PEP_01152
